experiment_id,token_variant,num_topics,no_below,no_above,alpha,eta,passes,coherence_cv,vocabulary_size,num_docs_used,empty_bow_count,largest_topic_percent,smallest_topic_percent,topic_words_summary,topic_distribution
21,unigram,12,3,0.5,asymmetric,auto,10,0.49857165891404054,3464,1078,42,38.803088803088805,1.2548262548262548,"T0: attack, threat, device, said, data, security, malware, hacker, system, ddos | T1: system, code, file, attacker, window, command, agent, attack, script, using | T2: phone, crime, fraud, use, reward, federal, year, law, help, police | T3: object, user, process, administrator, vulnerability, token, access, directory, device, feature | T4: access, process, adversary, attack, window, api, handle, security, target, used | T5: module, exploit, code, update, metasploit, request, add, cve, rce, vulnerability | T6: security, team, data, vulnerability, risk, exposure, remediation, environment, model, faster | T7: sample, fuzzing, version, coverage, cpanel, bug, server, worker, whm, user | T8: vulnerability, cve, exploitation, window, likely, less, privilege, elevation, microsoft, service | T9: file, figure, system, attacker, command, window, via, detection, encryption, execution | T10: zone, packet, year, system, feel, job, tool, cybersecurity, working, actually | T11: pointer, buffer, write, dynamic, heap, payload, skip, exploit, data, call",T0: 402; T1: 131; T2: 103; T3: 37; T4: 55; T5: 58; T6: 69; T7: 36; T8: 23; T9: 39; T10: 70; T11: 13
22,unigram,12,3,0.5,asymmetric,auto,20,0.5066071052827233,3464,1078,42,37.64478764478765,1.3513513513513513,"T0: attack, threat, said, data, malware, device, security, hacker, company, ddos | T1: system, code, file, attacker, agent, window, command, script, attack, using | T2: phone, crime, fraud, use, reward, federal, year, law, help, police | T3: object, user, process, administrator, vulnerability, token, access, device, directory, feature | T4: access, process, adversary, attack, window, api, handle, target, used, security | T5: module, exploit, update, add, request, code, metasploit, cve, rce, pull | T6: security, team, data, risk, vulnerability, environment, exposure, remediation, model, time | T7: sample, fuzzing, version, coverage, cpanel, bug, server, worker, whm, trigger | T8: vulnerability, cve, exploitation, window, likely, less, privilege, elevation, microsoft, service | T9: file, figure, system, attacker, command, window, via, execution, detection, payload | T10: zone, packet, feel, year, tool, system, job, use, actually, even | T11: pointer, buffer, write, heap, dynamic, payload, skip, data, exploit, call",T0: 390; T1: 133; T2: 99; T3: 38; T4: 50; T5: 52; T6: 80; T7: 32; T8: 28; T9: 36; T10: 84; T11: 14
23,unigram,12,3,0.5,asymmetric,symmetric,10,0.49857165891404054,3464,1078,42,38.803088803088805,1.2548262548262548,"T0: attack, threat, device, said, data, security, malware, hacker, system, ddos | T1: system, code, file, attacker, window, command, agent, attack, script, using | T2: phone, crime, fraud, use, reward, federal, year, law, help, police | T3: object, user, process, administrator, vulnerability, token, access, directory, device, feature | T4: access, process, adversary, attack, window, api, handle, security, target, used | T5: module, exploit, code, update, metasploit, request, add, cve, rce, vulnerability | T6: security, team, data, vulnerability, risk, exposure, remediation, environment, model, faster | T7: sample, fuzzing, version, coverage, cpanel, bug, server, worker, whm, user | T8: vulnerability, cve, exploitation, window, likely, less, privilege, elevation, microsoft, service | T9: file, figure, system, attacker, command, window, via, detection, encryption, execution | T10: zone, packet, year, system, feel, job, tool, cybersecurity, working, actually | T11: pointer, buffer, write, dynamic, heap, payload, skip, exploit, data, call",T0: 402; T1: 131; T2: 103; T3: 37; T4: 55; T5: 58; T6: 69; T7: 36; T8: 23; T9: 39; T10: 70; T11: 13
24,unigram,12,3,0.5,asymmetric,symmetric,20,0.5066071052827233,3464,1078,42,37.64478764478765,1.3513513513513513,"T0: attack, threat, said, data, malware, device, security, hacker, company, ddos | T1: system, code, file, attacker, agent, window, command, script, attack, using | T2: phone, crime, fraud, use, reward, federal, year, law, help, police | T3: object, user, process, administrator, vulnerability, token, access, device, directory, feature | T4: access, process, adversary, attack, window, api, handle, target, used, security | T5: module, exploit, update, add, request, code, metasploit, cve, rce, pull | T6: security, team, data, risk, vulnerability, environment, exposure, remediation, model, time | T7: sample, fuzzing, version, coverage, cpanel, bug, server, worker, whm, trigger | T8: vulnerability, cve, exploitation, window, likely, less, privilege, elevation, microsoft, service | T9: file, figure, system, attacker, command, window, via, execution, detection, payload | T10: zone, packet, feel, year, tool, system, job, use, actually, even | T11: pointer, buffer, write, heap, dynamic, payload, skip, data, exploit, call",T0: 390; T1: 133; T2: 99; T3: 38; T4: 50; T5: 52; T6: 80; T7: 32; T8: 28; T9: 36; T10: 84; T11: 14
25,unigram,15,3,0.5,symmetric,auto,10,0.49170509382241473,3464,1078,42,14.478764478764477,1.833976833976834,"T0: attack, device, attacker, system, said, access, user, network, activity, security | T1: file, command, system, script, window, figure, execution, powershell, code, attacker | T2: phone, crime, use, fraud, reward, federal, law, year, fbi, online | T3: object, administrator, user, token, process, directory, access, uac, security, system | T4: access, process, adversary, attack, window, handle, target, data, security, used | T5: module, ddos, exploit, update, metasploit, request, user, cve, service, open | T6: security, team, risk, data, vulnerability, exposure, environment, remediation, model, faster | T7: cybersecurity, package, npm, attack, security, malware, report, fake, campaign, tool | T8: cve, cisa, flaw, access, vulnerability, attack, ascii, exploited, kev, cvss | T9: file, talos, ransomware, window, platform, figure, email, malware, encryption, detection | T10: year, job, feel, security, time, detection, framework, malware, thing, working | T11: cyberattack, claude, hit, say, por, county, exploit, io, google, see | T12: vulnerability, cve, exploitation, window, likely, less, privilege, elevation, microsoft, service | T13: pointer, buffer, write, payload, heap, data, dynamic, exploit, skip, memory | T14: sample, agent, fuzzing, bug, worker, job, coverage, code, exploit, list",T0: 150; T1: 61; T2: 89; T3: 24; T4: 71; T5: 96; T6: 81; T7: 104; T8: 72; T9: 70; T10: 78; T11: 48; T12: 34; T13: 19; T14: 39
26,unigram,15,3,0.5,symmetric,auto,20,0.4977455661670674,3464,1078,42,15.444015444015443,1.6409266409266408,"T0: attack, device, attacker, said, system, access, network, user, activity, threat | T1: file, system, command, script, figure, window, via, execution, powershell, api | T2: phone, crime, use, fraud, reward, law, federal, fbi, year, online | T3: object, administrator, user, token, process, directory, access, uac, system, session | T4: access, process, adversary, attack, window, handle, target, data, api, used | T5: module, exploit, ddos, update, request, metasploit, add, server, cve, user | T6: security, team, risk, data, vulnerability, environment, exposure, remediation, model, rapid7 | T7: package, npm, cybersecurity, attack, malware, security, researcher, fake, supply, tool | T8: flaw, cisa, cve, access, critical, attack, exploited, ascii, cvss, kev | T9: file, talos, ransomware, window, platform, malware, email, figure, encryption, detection | T10: year, job, feel, time, working, even, security, thought, actually, project | T11: cyberattack, hit, claude, county, say, io, por, breach, warning, apple | T12: vulnerability, cve, exploitation, window, likely, less, privilege, elevation, microsoft, service | T13: pointer, buffer, write, payload, heap, data, dynamic, exploit, memory, skip | T14: sample, agent, fuzzing, bug, worker, code, job, coverage, list, kernel",T0: 160; T1: 58; T2: 89; T3: 25; T4: 61; T5: 93; T6: 96; T7: 106; T8: 75; T9: 68; T10: 70; T11: 49; T12: 33; T13: 17; T14: 36
27,unigram,15,3,0.5,symmetric,symmetric,10,0.49170509382241473,3464,1078,42,14.478764478764477,1.833976833976834,"T0: attack, device, attacker, system, said, access, user, network, activity, security | T1: file, command, system, script, window, figure, execution, powershell, code, attacker | T2: phone, crime, use, fraud, reward, federal, law, year, fbi, online | T3: object, administrator, user, token, process, directory, access, uac, security, system | T4: access, process, adversary, attack, window, handle, target, data, security, used | T5: module, ddos, exploit, update, metasploit, request, user, cve, service, open | T6: security, team, risk, data, vulnerability, exposure, environment, remediation, model, faster | T7: cybersecurity, package, npm, attack, security, malware, report, fake, campaign, tool | T8: cve, cisa, flaw, access, vulnerability, attack, ascii, exploited, kev, cvss | T9: file, talos, ransomware, window, platform, figure, email, malware, encryption, detection | T10: year, job, feel, security, time, detection, framework, malware, thing, working | T11: cyberattack, claude, hit, say, por, county, exploit, io, google, see | T12: vulnerability, cve, exploitation, window, likely, less, privilege, elevation, microsoft, service | T13: pointer, buffer, write, payload, heap, data, dynamic, exploit, skip, memory | T14: sample, agent, fuzzing, bug, worker, job, coverage, code, exploit, list",T0: 150; T1: 61; T2: 89; T3: 24; T4: 71; T5: 96; T6: 81; T7: 104; T8: 72; T9: 70; T10: 78; T11: 48; T12: 34; T13: 19; T14: 39
28,unigram,15,3,0.5,symmetric,symmetric,20,0.4977455661670674,3464,1078,42,15.444015444015443,1.6409266409266408,"T0: attack, device, attacker, said, system, access, network, user, activity, threat | T1: file, system, command, script, figure, window, via, execution, powershell, api | T2: phone, crime, use, fraud, reward, law, federal, fbi, year, online | T3: object, administrator, user, token, process, directory, access, uac, system, session | T4: access, process, adversary, attack, window, handle, target, data, api, used | T5: module, exploit, ddos, update, request, metasploit, add, server, cve, user | T6: security, team, risk, data, vulnerability, environment, exposure, remediation, model, rapid7 | T7: package, npm, cybersecurity, attack, malware, security, researcher, fake, supply, tool | T8: flaw, cisa, cve, access, critical, attack, exploited, ascii, cvss, kev | T9: file, talos, ransomware, window, platform, malware, email, figure, encryption, detection | T10: year, job, feel, time, working, even, security, thought, actually, project | T11: cyberattack, hit, claude, county, say, io, por, breach, warning, apple | T12: vulnerability, cve, exploitation, window, likely, less, privilege, elevation, microsoft, service | T13: pointer, buffer, write, payload, heap, data, dynamic, exploit, memory, skip | T14: sample, agent, fuzzing, bug, worker, code, job, coverage, list, kernel",T0: 160; T1: 58; T2: 89; T3: 25; T4: 61; T5: 93; T6: 96; T7: 106; T8: 75; T9: 68; T10: 70; T11: 49; T12: 33; T13: 17; T14: 36
29,unigram,15,3,0.5,asymmetric,auto,10,0.48707696049678706,3464,1078,42,34.16988416988417,0.9652509652509652,"T0: attack, device, attacker, said, threat, data, system, network, security, hacker | T1: system, command, file, script, attacker, window, code, figure, using, powershell | T2: phone, crime, use, fraud, reward, federal, law, year, fbi, police | T3: object, administrator, user, token, process, directory, access, uac, feature, system | T4: access, process, adversary, window, attack, handle, target, used, api, security | T5: module, update, exploit, metasploit, code, request, cve, add, mcp, server | T6: security, team, risk, vulnerability, environment, data, exposure, remediation, model, organization | T7: package, cybersecurity, npm, security, malware, campaign, tool, use, researcher, open | T8: cisa, cve, flaw, kev, access, vulnerability, exploited, siber, cvss, copy | T9: file, talos, window, detection, platform, encryption, email, figure, command, ransomware | T10: job, year, feel, malware, detection, actually, security, project, time, osint | T11: por, rocha, morena, screen, aave, going, monitor, laptop, million, cover | T12: vulnerability, cve, exploitation, window, likely, less, privilege, elevation, microsoft, service | T13: pointer, buffer, payload, write, heap, data, dynamic, exploit, skip, memory | T14: sample, fuzzing, bug, agent, worker, job, coverage, list, code, kernel",T0: 354; T1: 107; T2: 111; T3: 28; T4: 47; T5: 48; T6: 78; T7: 56; T8: 47; T9: 42; T10: 38; T11: 10; T12: 29; T13: 18; T14: 23
30,unigram,15,3,0.5,asymmetric,auto,20,0.4950984910572997,3464,1078,42,34.942084942084946,0.9652509652509652,"T0: attack, device, said, attacker, threat, data, network, hacker, security, system | T1: system, file, command, script, figure, attacker, code, via, window, execution | T2: phone, crime, use, fraud, reward, law, federal, fbi, year, police | T3: object, administrator, user, token, process, directory, access, uac, system, feature | T4: access, process, adversary, window, attack, target, handle, used, api, security | T5: module, exploit, update, request, metasploit, add, code, cve, rce, mcp | T6: security, team, risk, vulnerability, environment, data, exposure, remediation, model, organization | T7: npm, package, cybersecurity, digicat, security, malware, attack, campaign, researcher, supply | T8: cisa, access, kev, flaw, cve, hour, exploited, siber, root, copy | T9: file, talos, window, detection, platform, encryption, email, figure, malware, command | T10: job, year, feel, actually, time, working, project, security, thought, tool | T11: por, rocha, morena, screen, aave, going, monitor, display, laptop, deal | T12: vulnerability, cve, exploitation, window, likely, less, privilege, elevation, microsoft, service | T13: pointer, buffer, write, payload, heap, data, dynamic, exploit, memory, skip | T14: sample, bug, fuzzing, agent, worker, coverage, job, list, kernel, code",T0: 362; T1: 94; T2: 106; T3: 26; T4: 41; T5: 47; T6: 84; T7: 57; T8: 46; T9: 47; T10: 42; T11: 10; T12: 32; T13: 17; T14: 25
31,unigram,15,3,0.5,asymmetric,symmetric,10,0.48707696049678706,3464,1078,42,34.16988416988417,0.9652509652509652,"T0: attack, device, attacker, said, threat, data, system, network, security, hacker | T1: system, command, file, script, attacker, window, code, figure, using, powershell | T2: phone, crime, use, fraud, reward, federal, law, year, fbi, police | T3: object, administrator, user, token, process, directory, access, uac, feature, system | T4: access, process, adversary, window, attack, handle, target, used, api, security | T5: module, update, exploit, metasploit, code, request, cve, add, mcp, server | T6: security, team, risk, vulnerability, environment, data, exposure, remediation, model, organization | T7: package, cybersecurity, npm, security, malware, campaign, tool, use, researcher, open | T8: cisa, cve, flaw, kev, access, vulnerability, exploited, siber, cvss, copy | T9: file, talos, window, detection, platform, encryption, email, figure, command, ransomware | T10: job, year, feel, malware, detection, actually, security, project, time, osint | T11: por, rocha, morena, screen, aave, going, monitor, laptop, million, cover | T12: vulnerability, cve, exploitation, window, likely, less, privilege, elevation, microsoft, service | T13: pointer, buffer, payload, write, heap, data, dynamic, exploit, skip, memory | T14: sample, fuzzing, bug, agent, worker, job, coverage, list, code, kernel",T0: 354; T1: 107; T2: 111; T3: 28; T4: 47; T5: 48; T6: 78; T7: 56; T8: 47; T9: 42; T10: 38; T11: 10; T12: 29; T13: 18; T14: 23
32,unigram,15,3,0.5,asymmetric,symmetric,20,0.4950984910572997,3464,1078,42,34.942084942084946,0.9652509652509652,"T0: attack, device, said, attacker, threat, data, network, hacker, security, system | T1: system, file, command, script, figure, attacker, code, via, window, execution | T2: phone, crime, use, fraud, reward, law, federal, fbi, year, police | T3: object, administrator, user, token, process, directory, access, uac, system, feature | T4: access, process, adversary, window, attack, target, handle, used, api, security | T5: module, exploit, update, request, metasploit, add, code, cve, rce, mcp | T6: security, team, risk, vulnerability, environment, data, exposure, remediation, model, organization | T7: npm, package, cybersecurity, digicat, security, malware, attack, campaign, researcher, supply | T8: cisa, access, kev, flaw, cve, hour, exploited, siber, root, copy | T9: file, talos, window, detection, platform, encryption, email, figure, malware, command | T10: job, year, feel, actually, time, working, project, security, thought, tool | T11: por, rocha, morena, screen, aave, going, monitor, display, laptop, deal | T12: vulnerability, cve, exploitation, window, likely, less, privilege, elevation, microsoft, service | T13: pointer, buffer, write, payload, heap, data, dynamic, exploit, memory, skip | T14: sample, bug, fuzzing, agent, worker, coverage, job, list, kernel, code",T0: 362; T1: 94; T2: 106; T3: 26; T4: 41; T5: 47; T6: 84; T7: 57; T8: 46; T9: 47; T10: 42; T11: 10; T12: 32; T13: 17; T14: 25
33,unigram,8,3,0.6,symmetric,auto,10,0.422946578399415,3464,1078,42,20.945945945945947,2.9922779922779923,"T0: attack, attacker, device, system, said, data, network, access, threat, security | T1: file, system, command, window, figure, detection, payload, attacker, via, key | T2: phone, crime, use, year, fraud, reward, federal, help, law, computer | T3: pointer, buffer, write, heap, data, payload, dynamic, exploit, object, process | T4: access, process, attack, security, adversary, window, api, data, email, used | T5: module, code, data, exploit, ddos, request, cve, metasploit, add, update | T6: vulnerability, cve, exploitation, likely, window, less, security, privilege, elevation, team | T7: sample, job, fuzzing, version, bug, coverage, tool, server, worker, site",T0: 217; T1: 112; T2: 179; T3: 31; T4: 128; T5: 151; T6: 93; T7: 125
34,unigram,8,3,0.6,symmetric,auto,20,0.43971888850661456,3464,1078,42,21.91119691119691,2.8957528957528957,"T0: attack, attacker, device, said, system, network, data, threat, access, security | T1: file, system, command, window, figure, detection, payload, via, attacker, key | T2: phone, crime, use, year, fraud, reward, help, federal, computer, law | T3: pointer, buffer, write, heap, data, dynamic, exploit, process, payload, object | T4: access, process, attack, security, adversary, window, api, email, used, data | T5: module, code, data, exploit, ddos, request, add, metasploit, cve, update | T6: vulnerability, cve, exploitation, likely, window, security, less, privilege, elevation, team | T7: sample, job, fuzzing, version, tool, bug, coverage, worker, server, site",T0: 227; T1: 112; T2: 172; T3: 30; T4: 131; T5: 147; T6: 95; T7: 122
35,unigram,8,3,0.6,symmetric,symmetric,10,0.422946578399415,3464,1078,42,20.945945945945947,2.9922779922779923,"T0: attack, attacker, device, system, said, data, network, access, threat, security | T1: file, system, command, window, figure, detection, payload, attacker, via, key | T2: phone, crime, use, year, fraud, reward, federal, help, law, computer | T3: pointer, buffer, write, heap, data, payload, dynamic, exploit, object, process | T4: access, process, attack, security, adversary, window, api, data, email, used | T5: module, code, data, exploit, ddos, request, cve, metasploit, add, update | T6: vulnerability, cve, exploitation, likely, window, less, security, privilege, elevation, team | T7: sample, job, fuzzing, version, bug, coverage, tool, server, worker, site",T0: 217; T1: 112; T2: 179; T3: 31; T4: 128; T5: 151; T6: 93; T7: 125
36,unigram,8,3,0.6,symmetric,symmetric,20,0.43971888850661456,3464,1078,42,21.91119691119691,2.8957528957528957,"T0: attack, attacker, device, said, system, network, data, threat, access, security | T1: file, system, command, window, figure, detection, payload, via, attacker, key | T2: phone, crime, use, year, fraud, reward, help, federal, computer, law | T3: pointer, buffer, write, heap, data, dynamic, exploit, process, payload, object | T4: access, process, attack, security, adversary, window, api, email, used, data | T5: module, code, data, exploit, ddos, request, add, metasploit, cve, update | T6: vulnerability, cve, exploitation, likely, window, security, less, privilege, elevation, team | T7: sample, job, fuzzing, version, tool, bug, coverage, worker, server, site",T0: 227; T1: 112; T2: 172; T3: 30; T4: 131; T5: 147; T6: 95; T7: 122
37,unigram,8,3,0.6,asymmetric,auto,10,0.4248459162672754,3464,1078,42,46.71814671814672,2.799227799227799,"T0: attack, device, attacker, threat, security, data, system, said, network, malware | T1: file, system, window, command, detection, figure, attacker, payload, via, key | T2: phone, use, crime, year, fraud, reward, help, federal, law, time | T3: pointer, buffer, write, heap, data, dynamic, exploit, payload, object, process | T4: access, process, adversary, security, attack, window, api, data, handle, used | T5: module, data, code, exploit, add, tool, request, metasploit, update, cve | T6: vulnerability, cve, exploitation, likely, window, less, security, privilege, elevation, team | T7: sample, fuzzing, job, version, bug, coverage, worker, cpanel, server, list",T0: 484; T1: 142; T2: 135; T3: 29; T4: 65; T5: 54; T6: 75; T7: 52
38,unigram,8,3,0.6,asymmetric,auto,20,0.4178994376407653,3464,1078,42,46.52509652509653,2.799227799227799,"T0: attack, threat, device, security, said, data, attacker, network, group, malware | T1: file, system, window, command, detection, figure, attacker, payload, via, execution | T2: use, phone, year, crime, fraud, reward, help, federal, law, computer | T3: pointer, buffer, write, heap, exploit, dynamic, data, payload, object, process | T4: access, process, adversary, window, security, attack, api, handle, email, used | T5: data, module, code, add, tool, exploit, update, request, metasploit, cve | T6: vulnerability, cve, exploitation, likely, window, less, security, privilege, elevation, team | T7: sample, fuzzing, job, version, bug, coverage, worker, cpanel, server, list",T0: 482; T1: 135; T2: 143; T3: 29; T4: 65; T5: 57; T6: 79; T7: 46
39,unigram,8,3,0.6,asymmetric,symmetric,10,0.4248459162672754,3464,1078,42,46.71814671814672,2.799227799227799,"T0: attack, device, attacker, threat, security, data, system, said, network, malware | T1: file, system, window, command, detection, figure, attacker, payload, via, key | T2: phone, use, crime, year, fraud, reward, help, federal, law, time | T3: pointer, buffer, write, heap, data, dynamic, exploit, payload, object, process | T4: access, process, adversary, security, attack, window, api, data, handle, used | T5: module, data, code, exploit, add, tool, request, metasploit, update, cve | T6: vulnerability, cve, exploitation, likely, window, less, security, privilege, elevation, team | T7: sample, fuzzing, job, version, bug, coverage, worker, cpanel, server, list",T0: 484; T1: 142; T2: 135; T3: 29; T4: 65; T5: 54; T6: 75; T7: 52
40,unigram,8,3,0.6,asymmetric,symmetric,20,0.4178994376407653,3464,1078,42,46.52509652509653,2.799227799227799,"T0: attack, threat, device, security, said, data, attacker, network, group, malware | T1: file, system, window, command, detection, figure, attacker, payload, via, execution | T2: use, phone, year, crime, fraud, reward, help, federal, law, computer | T3: pointer, buffer, write, heap, exploit, dynamic, data, payload, object, process | T4: access, process, adversary, window, security, attack, api, handle, email, used | T5: data, module, code, add, tool, exploit, update, request, metasploit, cve | T6: vulnerability, cve, exploitation, likely, window, less, security, privilege, elevation, team | T7: sample, fuzzing, job, version, bug, coverage, worker, cpanel, server, list",T0: 482; T1: 135; T2: 143; T3: 29; T4: 65; T5: 57; T6: 79; T7: 46
41,unigram,10,3,0.6,symmetric,auto,10,0.5039402377783462,3464,1078,42,16.312741312741313,2.8957528957528957,"T0: attack, attacker, device, system, said, network, data, user, address, access | T1: file, system, command, window, attacker, payload, figure, script, code, agent | T2: phone, crime, fraud, use, reward, law, federal, year, police, help | T3: pointer, buffer, write, heap, payload, data, dynamic, object, exploit, process | T4: access, process, attack, adversary, window, security, api, handle, target, used | T5: module, code, exploit, request, update, add, metasploit, cve, digicat, rce | T6: security, team, data, vulnerability, risk, exposure, environment, remediation, model, time | T7: job, version, tool, year, exploit, cpanel, list, cybersecurity, user, security | T8: vulnerability, cve, exploitation, window, likely, less, privilege, elevation, microsoft, service | T9: file, window, ransomware, platform, talos, email, encryption, figure, ddos, system",T0: 169; T1: 83; T2: 129; T3: 30; T4: 87; T5: 110; T6: 103; T7: 147; T8: 74; T9: 104
